,rep_0,rep_1
Q15652_JMJD1C,0.5291502622129182,0.282842712474619
Q15654_TRIP6,,
Q15678_PTPN14,0.5677270907634908,0.6381239817359022
Q15691_MAPRE1,,
Q15696_ZRSR2,0.2165063509461097,0.282842712474619
Q15700_DLG2,0.0,
Q15714_TSC22D1,,
Q15717_ELAVL1,,
Q15722_LTB4R,,0.47140452079103173
Q15723_ELF2,0.0,
Q15735_INPP5J,0.7211102550927978,0.32868410517886304
Q15742_NAB2,0.4720774754816659,0.26186146828319085
Q15743_GPR68,,
Q15746_MYLK,0.041666666666666664,0.21650635094610968
Q15750_TAB1,0.0,0.0
Q15751_HERC1,0.754983443527075,0.5
Q15768_EFNB3,,
Q15772_SPEG,,
Q15776_ZKSCAN8,0.5,0.57282196186948
Q15785_TOMM34,,
Q15788_NCOA1,0.3464101615137754,
Q15811_ITSN1,0.42857142857142855,0.27712812921102037
Q15814_TBCC,0.0,
Q15831_STK11,0.4330127018922193,0.47140452079103173
Q15836_VAMP3,,
Q15884_FAM189A2,0.692820323027551,0.0
Q15910_EZH2,,
Q15911_ZFHX3,1.1547005383792515,0.3149183286488868
Q15942_ZYX,0.1111111111111111,0.15231702435118047
Q16181_SEPTIN7,0.37796447300922725,0.1992424215198191
Q16186_ADRM1,,
Q16204_CCDC6,0.16434205258943158,0.1413919026586839
Q16363_LAMA4,0.282842712474619,0.0
Q16512_PKN1,0.13323467750529827,0.4165977904505309
Q16513_PKN2,0.23890355966467278,0.5267826876426369
Q16514_TAF12,0.18232113763882923,0.12371791482634839
Q16537_PPP2R5E,,
Q16539_MAPK14,0.3431742925123068,0.08660254037844388
Q16543_CDC37,0.5935443722882057,0.766099395655465
Q16555_DPYSL2,0.5,0.5677270907634908
Q16566_CAMK4,0.49487165930539345,
Q16581_C3AR1,,
Q16584_MAP3K11,0.0,0.0
Q16585_SGCB,,
Q16602_CALCRL,,
Q16610_ECM1,,
Q16619_CTF1,0.4330127018922193,0.0
Q16625_OCLN,0.4330127018922193,0.351155090012593
Q16626_MEA1,,
Q16629_SRSF7,0.47140452079103173,0.8485281374238569
Q16630_CPSF6,0.4938181170261107,0.41659779045053097
Q16637_SMN1,0.0,0.0
Q16643_DBN1,0.4342387903356126,0.44655977410427855
Q16644_MAPKAPK3,,
Q16647_PTGIS,0.282842712474619,
Q16658_FSCN1,,
Q16659_MAPK6,,
Q16666_IFI16,0.1580198515502014,0.21570955529345004
Q16706_MAN2A1,,
Q16769_QPCT,,
Q16799_RTN1,0.20351933162035313,0.30136408628102984
Q16825_PTPN21,0.3464101615137754,0.5
Q16831_UPP1,,0.0
Q16832_DDR2,0.0,
Q16836_HADH,,
Q16851_UGP2,,0.0
Q16853_AOC3,0.4330127018922193,0.3464101615137754
Q16875_PFKFB3,0.0,0.0
Q16890_TPD52L1,0.8819171036881969,0.7233256528010049
Q16891_IMMT,,
Q17R89_ARHGAP44,,
Q17R98_ZNF827,,0.0
Q17RY0_CPEB4,,
Q1HG44_DUOXA2,,
Q1KMD3_HNRNPUL2,0.1559666603971975,0.05907314086667548
Q1W6H9_FAM110C,,
Q27J81_INF2,0.5291502622129182,0.41659779045053097
Q2KHM9_KIAA0753,,
Q2KHR2_RFX7,,
Q2KHR3_QSER1,,0.0
Q2KHT3_CLEC16A,,
Q2KJY2_KIF26B,,
Q2LD37_KIAA1109,0.24743582965269678,0.32732683535398854
Q2M1K9_ZNF423,,
Q2M1P5_KIF7,,
Q2M1Z3_ARHGAP31,0.2857142857142857,0.24743582965269675
Q2M2I8_AAK1,0.0,0.05587260669577023
Q2M389_WASHC4,0.57282196186948,0.5807564950208269
Q2M3C7_SPHKAP,,
Q2M3G4_SHROOM1,0.0,0.57282196186948
Q2PPJ7_RALGAPA2,0.10825317547305485,0.28363678708802803
Q2TAK8_PWWP3A,,
Q2TAL8_QRICH1,0.2165063509461097,0.5
Q2TAZ0_ATG2A,,
Q2TB10_ZNF800,,
Q2TBE0_CWF19L2,0.0,
Q2VPK5_CTU2,0.4330127018922193,0.692820323027551
Q2YD98_UVSSA,,
Q32MZ4_LRRFIP1,0.9643650760992954,0.4330127018922193
Q32P41_TRMT5,,
Q32P44_EML3,0.21917388093165804,0.12059409723568001
Q32P51_HNRNPA1L2,,
Q3B726_POLR1F,0.47140452079103173,
Q3KQU3_MAP7D1,0.30729933682673627,0.4540079024723005
Q3KR37_GRAMD1B,,
Q3L8U1_CHD9,,
Q3MHD2_LSM12,0.0,0.4330127018922193
Q3MII6_TBC1D25,0.3464101615137754,0.3464101615137754
Q3MIN7_RGL3,0.3525058226889108,0.5439282932204212
Q3T8J9_GON4L,,
Q3V6T2_CCDC88A,0.20203050891044216,0.47140452079103173
Q3YEC7_RABL6,0.47140452079103173,
Q3ZCW2_LGALSL,,0.0
Q494U1_PLEKHN1,,
Q49A26_GLYR1,,0.0
Q49MG5_MAP9,0.47140452079103173,0.4330127018922193
Q4AC94_C2CD3,,
Q4ADV7_RIC1,0.47140452079103173,0.47140452079103173
Q4G0F5_VPS26B,0.12371791482634839,0.34641016151377546
Q4G0J3_LARP7,0.20351933162035313,0.5
Q4G0N4_NADK2,,0.47140452079103173
Q4KMP7_TBC1D10B,0.19245008972987523,0.21534475856546206
Q4KMQ1_TPRN,0.3464101615137754,0.57282196186948
Q4KMQ2_ANO6,,0.20203050891044216
Q4L180_FILIP1L,0.2,0.2165063509461097
Q4LDG9_DNAL1,0.0,0.0
Q4LE39_ARID4B,0.24743582965269678,0.47140452079103173
Q4V328_GRIPAP1,0.3464101615137754,0.8660254037844386
Q4V9L6_TMEM119,,
Q4VC05_BCL7A,,
Q4VCS5_AMOT,,0.3535533905932738
Q4VX76_SYTL3,0.3464101615137754,0.2165063509461097
Q4ZHG4_FNDC1,,0.8819171036881969
Q4ZIN3_TMEM259,,
Q504Q3_PAN2,,
Q52LA3_LIN52,0.4330127018922193,0.2165063509461097
Q52LR7_EPC2,0.0,0.0
Q52LW3_ARHGAP29,0.39735970711951313,0.27152165210427814
Q53EL6_PDCD4,0.32732683535398854,0.3903123748998999
Q53EP0_FNDC3B,0.5,0.282842712474619
Q53ET0_CRTC2,0.16366341767699427,0.1833030277982336
Q53EU6_GPAT3,0.0,0.692820323027551
Q53F19_NCBP3,0.5,
Q53GA4_PHLDA2,,
Q53GG5_PDLIM3,0.47140452079103173,
Q53GL7_PARP10,,
Q53GS9_USP39,0.24052284646041733,0.36660605559646714
Q53H47_SETMAR,0.47140452079103173,
Q53HC0_CCDC92,0.0,0.24743582965269678
Q53HC9_EIPR1,,
Q53LP3_SOWAHC,,0.0
Q53QV2_LBH,,0.282842712474619
Q53QZ3_ARHGAP15,0.5773502691896257,0.3333333333333333
Q53RY4_KRTCAP3,,
Q53SF7_COBLL1,0.21650635094610965,0.39735970711951313
Q53T59_HS1BP3,0.2,0.22912878474779197
Q53TN4_CYBRD1,0.14123673686551055,0.12004312527705091
Q562E7_WDR81,0.47140452079103173,0.0
Q562R1_ACTBL2,,
Q56P03_EAPP,0.47140452079103173,
Q56VL3_OCIAD2,,
Q58FF7_HSP90AB3P,0.20377068324339734,0.4330127018922193
Q58FF8_HSP90AB2P,,
Q58FG0_HSP90AA5P,,
Q58WW2_DCAF6,0.0,0.20203050891044216
Q5BKX6_SLC45A4,,
Q5BKZ1_ZNF326,0.25,0.532938710021193
Q5CZA5_ZNF805,,
Q5EBL4_RILPL1,,0.0
Q5F1R6_DNAJC21,0.7071067811865476,
Q5GFL6_VWA2,,0.0
Q5H9F3_BCORL1,,
Q5H9L2_TCEAL5,,
Q5H9R7_PPP6R3,0.24743582965269678,0.0
Q5HYI7_MTX3,,
Q5HYJ3_FAM76B,,
Q5HYK7_SH3D19,0.4330127018922193,0.4040610178208843
Q5HYM0_ZC3H12B,,
Q5HYW2_NHSL2,0.6009252125773316,0.3333333333333333
Q5J8M3_EMC4,0.2165063509461097,0.5
Q5JPI9_EEF1AKMT2,,
Q5JR12_PPM1J,,
Q5JRA6_MIA3,0.20377068324339734,0.2165063509461097
Q5JS13_RALGPS1,,
Q5JSH3_WDR44,0.20653389552322882,0.10597418418673578
Q5JSL3_DOCK11,0.15745916432444343,0.39735970711951313
Q5JSP0_FGD3,0.26646935501059654,0.47140452079103173
Q5JSZ5_PRRC2B,0.4330127018922193,0.47186465220442186
Q5JTD0_TJAP1,0.458257569495584,0.2165063509461097
Q5JTH9_RRP12,0.0,
Q5JTV8_TOR1AIP1,0.5672735741760561,0.1992424215198191
Q5JU85_IQSEC2,,0.282842712474619
Q5JVS0_HABP4,,0.0
Q5JWR5_DOP1A,,0.4330127018922193
Q5JXC2_MIIP,,0.0
Q5K4L6_SLC27A3,,
Q5K651_SAMD9,0.0,0.282842712474619
Q5KSL6_DGKK,,
Q5M775_SPECC1,,0.7418192893071505
Q5PRF9_SAMD4B,0.0,0.6546536707079771
Q5PSV4_BRMS1L,,
Q5QJE6_DNTTIP2,0.0,
Q5QP82_DCAF10,0.282842712474619,0.3464101615137754
Q5R372_RABGAP1L,0.5677270907634908,0.36735282343519987
Q5S007_LRRK2,0.6959705453537527,0.5773502691896257
Q5SNT2_TMEM201,0.7071067811865476,0.282842712474619
Q5SQI0_ATAT1,,
Q5SR56_MFSD14B,,
Q5SRE5_NUP188,0.5773502691896257,0.3525058226889108
Q5SRE7_PHYHD1,,
Q5SSG8_MUC21,0.0,0.0
Q5SSJ5_HP1BP3,0.16666666666666666,0.2642096098902179
Q5ST30_VARS2,,
Q5SW79_CEP170,0.23316068563427197,0.19500322106195062
Q5SWA1_PPP1R15B,,
Q5SXM2_SNAPC4,,
Q5SXM8_DNLZ,,
Q5SY16_NOL9,0.47140452079103173,0.8485281374238569
Q5SYE7_NHSL1,,0.4330127018922193
Q5T011_SZT2,0.47140452079103173,0.49487165930539345
Q5T0B9_ZNF362,0.17320508075688776,0.24743582965269678
Q5T0F9_CC2D1B,0.20203050891044216,0.6666666666666666
Q5T0N5_FNBP1L,0.07530655685082076,0.24979991993593595
Q5T0W9_FAM83B,,
Q5T0Z8_C6orf132,0.4330127018922193,0.8485281374238569
Q5T1M5_FKBP15,0.12124355652982141,0.10175966581017656
Q5T1R4_HIVEP3,0.5,0.5728219618694801
Q5T200_ZC3H13,0.3699662146737186,0.6611967350562005
Q5T2D3_OTUD3,,
Q5T3F8_TMEM63B,,
Q5T4S7_UBR4,0.3376399820520611,0.17435595774162696
Q5T5C0_STXBP5,0.09116056881941462,0.10825317547305485
Q5T5P2_KIAA1217,0.41625149383809906,0.2923184923455221
Q5T5U3_ARHGAP21,0.28867513459481287,0.44410790795710287
Q5T5X7_BEND3,,
Q5T5Y3_CAMSAP1,,0.0
Q5T7N3_KANK4,,
Q5T7W0_ZNF618,,
Q5T8D3_ACBD5,0.5,0.3464101615137754
Q5T8I3_FAM102B,,0.47140452079103173
Q5T8P6_RBM26,0.7071067811865476,0.6614378277661477
Q5T9C2_FAM102A,,
Q5TAQ9_DCAF8,0.17320508075688773,0.3605551275463989
Q5TAX3_TUT4,0.4330127018922193,0.0
Q5TBA9_FRY,0.20829889522526546,0.4330127018922193
Q5TC82_RC3H1,,
Q5TC84_OGFRL1,,
Q5TCQ9_MAGI3,0.6546536707079771,0.532938710021193
Q5TCZ1_SH3PXD2A,0.1,0.15231702435118047
Q5TDH0_DDI2,0.3535533905932738,0.5773502691896257
Q5TEJ8_THEMIS2,0.0,
Q5TF21_SOGA3,,
Q5TGY3_AHDC1,0.4330127018922193,0.32732683535398854
Q5THJ4_VPS13D,0.39735970711951313,0.15745916432444343
Q5TZA2_CROCC,0.21650635094610965,0.2857142857142857
Q5U5Q3_MEX3C,0.8485281374238569,0.0
Q5U651_RASIP1,0.5,0.3149183286488868
Q5UIP0_RIF1,0.8331955809010619,0.49487165930539345
Q5VIR6_VPS53,,
Q5VSL9_STRIP1,0.1833030277982336,0.24743582965269675
Q5VST9_OBSCN,,
Q5VT06_CEP350,,0.0
Q5VT25_CDC42BPA,0.0,0.0
Q5VT52_RPRD2,0.22349042678308095,0.08
Q5VTB9_RNF220,,
Q5VTE0_EEF1A1P5,,
Q5VTJ3_KLHDC7A,,
Q5VTL8_PRPF38B,0.3525058226889108,0.2
Q5VTQ0_TTC39B,0.0,
Q5VTR2_RNF20,0.125,0.07872958216222171
Q5VUA4_ZNF318,0.20140125669405548,0.2537802831840251
Q5VUB5_FAM171A1,0.3149183286488868,0.5807564950208269
Q5VV17_OTUD1,,
Q5VV41_ARHGEF16,0.22912878474779197,0.3464101615137754
Q5VVJ2_MYSM1,0.0,0.0
Q5VWG9_TAF3,0.4330127018922193,0.13323467750529827
Q5VWI1_TCERG1L,,0.7071067811865476
Q5VWJ9_SNX30,,
Q5VWN6_TASOR2,0.25,0.0
Q5VWQ8_DAB2IP,0.16366341767699427,0.3632415786283895
Q5VXU3_CHIC1,0.0,0.0
Q5VY43_PEAR1,0.32732683535398854,0.0
Q5VYS8_TUT7,,
Q5VZ18_SHE,0.7071067811865476,
Q5VZ46_KIAA1614,,
Q5VZ89_DENND4C,0.17073170731707318,0.13122093930178447
Q5VZE5_NAA35,,
Q5VZF2_MBNL2,0.0,0.692820323027551
Q5VZK9_CARMIL1,0.0,0.5162643950727521
Q5VZL5_ZMYM4,0.4165977904505309,0.10188534162169867
Q5VZM2_RRAGB,0.4330127018922193,0.47140452079103173
Q5W0B1_OBI1,,
Q5W0V3_FAM160B1,,0.47140452079103173
Q5W0Z9_ZDHHC20,,
Q5XKK7_FAM219B,,
Q5XPI4_RNF123,0.5,0.4330127018922193
Q5XUX1_FBXW9,0.0,0.4330127018922193
Q5XXA6_ANO1,0.0,0.4330127018922193
Q5ZPR3_CD276,,
Q60I27_ALS2CL,,
Q63HK5_TSHZ3,0.47140452079103173,
Q63HN8_RNF213,0.4330127018922193,0.24743582965269678
Q63HQ0_AP1AR,0.47140452079103173,
Q63HR2_TNS2,0.03936479108111085,0.16816646121532663
Q63ZY3_KANK2,0.16508251533419982,0.18456279097045414
Q63ZY6_NSUN5P2,,
Q641Q2_WASHC2A,0.1992424215198191,0.3464101615137754
Q658P3_STEAP3,0.0,0.3333333333333333
Q658Y4_FAM91A1,,0.0
Q659A1_ICE2,,
Q659C4_LARP1B,0.282842712474619,0.282842712474619
Q66GS9_CEP135,0.3464101615137754,
Q66K14_TBC1D9B,0.18232113763882923,0.25
Q66K74_MAP1S,0.11414542747562952,0.11709711650539287
Q66K89_E4F1,,
Q66PJ3_ARL6IP4,0.0,0.4330127018922193
Q674X7_KAZN,,0.5
Q676U5_ATG16L1,0.24743582965269678,0.3333333333333333
Q684P5_RAP1GAP2,0.4330127018922193,0.282842712474619
Q68CP4_HGSNAT,0.24743582965269678,0.2165063509461097
Q68CP9_ARID2,0.3464101615137754,
Q68CZ2_TNS3,0.3817218264241983,0.08296521357440385
Q68D20_PMS2CL,,
Q68D42_TMEM215,,
Q68DC2_ANKS6,,
Q68DK2_ZFYVE26,0.3525058226889108,0.32777738867854445
Q68DK7_MSL1,0.3464101615137754,0.7071067811865476
Q68DQ2_CRYBG3,0.36638118360001765,0.25
Q68E01_INTS3,0.5291502622129182,0.0
Q68EM7_ARHGAP17,0.15745916432444343,0.2222222222222222
Q69YN4_VIRMA,0.10414944761263274,0.12744893874282448
Q69YQ0_SPECC1L,0.47737576086931427,0.06928203230275508
Q6AI08_HEATR6,,
Q6AI39_BICRAL,0.4330127018922193,
Q6AWC2_WWC2,,
Q6AZW8_ZNF660,,
Q6BDS2_UHRF1BP1,,
Q6DD88_ATL3,,
Q6DN12_MCTP2,,
Q6DN90_IQSEC1,0.42857142857142855,0.22912878474779197
Q6DT37_CDC42BPG,0.47140452079103173,0.57282196186948
Q6EEV4_POLR2M,,
Q6F5E8_CARMIL2,0.3464101615137754,
Q6FI81_CIAPIN1,0.49487165930539345,0.3464101615137754
Q6GQQ9_OTUD7B,0.57282196186948,0.2165063509461097
Q6GYQ0_RALGAPA1,0.5714285714285714,0.3431742925123068
Q6H8Q1_ABLIM2,0.0,0.17320508075688776
Q6IA17_SIGIRR,0.0,
Q6IA86_ELP2,0.0,
Q6IAA8_LAMTOR1,0.36735282343519987,0.5094267081084932
Q6IBW4_NCAPH2,,
Q6ICG6_KIAA0930,0.21650635094610965,0.3330866937632456
Q6IN85_PPP4R3A,,
Q6IPM2_IQCE,,
Q6IPX3_TCEAL6,,
Q6IQ19_CCSAP,,
Q6IQ21_ZNF770,,
Q6IQ22_RAB12,0.0,0.282842712474619
Q6IQ23_PLEKHA7,0.4165977904505309,0.6546536707079771
Q6IQ26_DENND5A,0.17320508075688776,0.3525058226889108
Q6IQ49_SDE2,0.0,0.0
Q6ISB3_GRHL2,,
Q6JBY9_RCSD1,0.3790346907426673,0.3110855084191275
Q6KC79_NIPBL,0.3549317716125171,0.5881630112377688
Q6L8Q7_PDE12,0.0,
Q6MZP7_LIN54,,
Q6MZQ0_PRR5L,,
Q6NT16_SLC18B1,0.0,0.0
Q6NT76_HMBOX1,,
Q6NUJ5_PWWP2B,,
Q6NUK4_REEP3,0.5677270907634908,0.8331955809010619
Q6NUQ4_TMEM214,0.7071067811865476,
Q6NV74_CRACDL,0.5807564950208269,0.25
Q6NVY1_HIBCH,,
Q6NWY9_PRPF40B,0.5773502691896257,0.20203050891044216
Q6NXT1_ANKRD54,,
Q6NXT4_SLC30A6,0.2165063509461097,0.3333333333333333
Q6NXT6_TAPT1,0.0,0.0
Q6NY19_KANK3,0.24979991993593595,0.14320549046737002
Q6NYC8_PPP1R18,0.1833030277982336,0.3984848430396382
Q6NZI2_CAVIN1,0.2066388024640074,0.44151227212902616
Q6NZY4_ZCCHC8,0.24019223070763077,0.2
Q6P0Q8_MAST2,0.0,0.3464101615137754
Q6P158_DHX57,0.3464101615137754,0.3333333333333333
Q6P1L5_FAM117B,,
Q6P1M3_LLGL2,,
Q6P1N0_CC2D1A,0.34641016151377546,0.13323467750529827
Q6P1R3_MSANTD2,0.47140452079103173,0.5
Q6P2E9_EDC4,0.38188130791298663,0.16434205258943158
Q6P3S1_DENND1B,0.4330127018922193,0.0
Q6P3S6_FBXO42,,
Q6P3W7_SCYL2,,
Q6P499_NIPAL3,,
Q6P4E1_GOLM2,0.25,0.24118819447136
Q6P4Q7_CNNM4,0.4330127018922193,0.0
Q6P4R8_NFRKB,0.6546536707079771,0.2165063509461097
Q6P587_FAHD1,,
Q6P597_KLC3,,0.8485281374238569
Q6P5R6_RPL22L1,,
Q6P5Z2_PKN3,0.4330127018922193,0.47140452079103173
Q6P6C2_ALKBH5,0.3282536710987282,0.06661733875264912
Q6P996_PDXDC1,,0.49487165930539345
Q6P9B6_MEAK7,,0.47140452079103173
Q6P9G4_TMEM154,,
Q6PCB0_VWA1,0.47140452079103173,0.7071067811865476
Q6PCB5_RSBN1L,0.4330127018922193,0.0
Q6PCE3_PGM2L1,0.37749172176353746,0.18232113763882923
Q6PCT2_FBXL19,,
Q6PD62_CTR9,,
Q6PEW1_ZCCHC12,,
Q6PFW1_PPIP5K1,0.17320508075688776,0.6666666666666666
Q6PID6_TTC33,0.12371791482634839,0.15745916432444343
Q6PIJ6_FBXO38,0.6060915267313264,0.6060915267313264
Q6PJF5_RHBDF2,0.3333333333333333,0.7418192893071505
Q6PJG2_MIDEAS,0.32868410517886304,0.4
Q6PJG6_BRAT1,0.0,0.3464101615137754
Q6PJI9_WDR59,0.5,0.5
Q6PJT7_ZC3H14,0.32868410517886304,0.09090909090909091
Q6PKG0_LARP1,0.2428680934926667,0.20149648343729643
Q6Q0C0_TRAF7,0.4330127018922193,0.0
Q6Q788_APOA5,,
Q6QNY0_BLOC1S3,0.4,0.7577722283113839
Q6R327_RICTOR,0.10825317547305485,0.5291502622129182
Q6RW13_AGTRAP,,
Q6S8J3_POTEE,,
Q6SPF0_SAMD1,0.2165063509461097,0.7071067811865476
Q6STE5_SMARCD3,,0.47140452079103173
Q6SZW1_SARM1,,
Q6T310_RASL11A,,0.0
Q6T4R5_NHS,,
Q6UB98_ANKRD12,,
Q6UB99_ANKRD11,,
Q6ULP2_AFTPH,0.6546536707079771,0.4165977904505309
Q6UN15_FIP1L1,0.10825317547305485,0.37796447300922725
Q6UUV7_CRTC3,0.6614378277661477,0.32732683535398854
Q6UUV9_CRTC1,0.6614378277661477,0.4330127018922193
Q6UWD8_C16orf54,0.47140452079103173,
Q6UWP2_DHRS11,,
Q6UX07_DHRS13,,
Q6UX15_LAYN,0.47140452079103173,
Q6UX71_PLXDC2,0.24118819447136,0.125
Q6UX73_C16orf89,,
Q6UXM1_LRIG3,,
Q6UXV4_APOOL,,
Q6V0I7_FAT4,,0.0
Q6VAB6_KSR2,,
Q6VMQ6_ATF7IP,0.037037037037037035,0.06546536707079773
Q6VN20_RANBP10,,
Q6VY07_PACS1,0.07872958216222171,0.4383477618633161
Q6W2J9_BCOR,,0.0
Q6WCQ1_MPRIP,0.3056694987917001,0.19682395540555422
Q6WKZ4_RAB11FIP1,0.4460712855998855,0.5150787536377127
Q6XE24_RBMS3,0.5162643950727521,0.16666666666666666
Q6XQN6_NAPRT,,
Q6XZF7_DNMBP,0.6546536707079771,0.47140452079103173
Q6Y7W6_GIGYF2,0.25813219753637606,0.09750161053097532
Q6ZMI0_PPP1R21,,
Q6ZMJ2_SCARA5,,
Q6ZMN7_PDZRN4,,
Q6ZMP0_THSD4,0.36464227527765836,0.45069390943299864
Q6ZN18_AEBP2,,
Q6ZN55_ZNF574,0.6546536707079771,0.47140452079103173
Q6ZNB6_NFXL1,0.45825756949558394,0.6546536707079771
Q6ZNJ1_NBEAL2,0.282842712474619,0.0
Q6ZNL6_FGD5,0.3464101615137754,0.47140452079103173
Q6ZRI6_C15orf39,,
Q6ZRI8_ARHGAP36,,0.4330127018922193
Q6ZRP7_QSOX2,,0.0
Q6ZRS2_SRCAP,0.6060915267313264,0.458257569495584
Q6ZRV2_FAM83H,0.41928916352143275,0.30696801869190665
Q6ZS17_RIPOR1,0.282842712474619,0.7071067811865476
Q6ZS30_NBEAL1,,
Q6ZS72_PEAK3,,
Q6ZS81_WDFY4,0.47140452079103173,
Q6ZSR9_,0.24743582965269678,0.5677270907634908
Q6ZSS7_MFSD6,0.5412658773652742,0.5672735741760561
Q6ZSZ5_ARHGEF18,0.532938710021193,0.4165977904505309
Q6ZT07_TBC1D9,0.0,
Q6ZTN6_ANKRD13D,0.5,0.49487165930539345
Q6ZU35_CRACD,0.57282196186948,0.5
Q6ZU65_UBN2,,0.0
Q6ZUJ8_PIK3AP1,,
Q6ZUM4_ARHGAP27,,0.3333333333333333
Q6ZUT6_CCDC9B,0.47140452079103173,0.0
Q6ZUT9_DENND5B,0.2165063509461097,0.24743582965269678
Q6ZV29_PNPLA7,,0.47140452079103173
Q6ZV73_FGD6,0.26646935501059654,0.32732683535398854
Q6ZV89_SH2D5,,
Q6ZVF9_GPRIN3,0.0,0.47140452079103173
Q6ZVH7_ESPNL,,
Q6ZVM7_TOM1L2,,
Q6ZW31_SYDE1,0.0,0.0
Q6ZWB6_KCTD8,,
Q6ZWE6_PLEKHM3,0.47140452079103173,0.5
Q6ZWJ1_STXBP4,,
Q6ZWT7_MBOAT2,0.3464101615137754,0.2165063509461097
Q702N8_XIRP1,,
Q709C8_VPS13C,0.458257569495584,0.8696164022030688
Q70CQ2_USP34,0.5,0.4165977904505309
Q70E73_RAPH1,0.46175605136618525,0.22790142204853647
Q70EL1_USP54,0.47140452079103173,0.47140452079103173
Q70J99_UNC13D,0.0,
Q70JA7_CHSY3,,
Q70UQ0_IKBIP,,
Q70Z35_PREX2,0.0,
Q70Z53_FRA10AC1,,
Q717R9_CYS1,0.282842712474619,0.8485281374238569
Q719H9_KCTD1,,
Q71DI3_H3C15,,
Q71F56_MED13L,0.7071067811865476,0.5
Q71RC2_LARP4,,0.0
Q75N03_CBLL1,,
Q75N90_FBN3,,
Q765P7_MTSS2,0.0,0.6244997998398399
Q76FK4_NOL8,0.458257569495584,0.6666666666666666
Q76I76_SSH2,0.5291502622129182,0.25
Q76L83_ASXL2,,
Q76M96_CCDC80,0.0,0.0
Q76N32_CEP68,0.47140452079103173,
Q76N89_HECW1,,
Q7KZ85_SUPT6H,0.5,0.282842712474619
Q7KZF4_SND1,0.13323467750529827,0.0
Q7KZI7_MARK2,0.2165063509461097,0.12371791482634839
Q7L014_DDX46,0.5773502691896257,0.6546536707079771
Q7L0Y3_TRMT10C,,
Q7L1Q6_BZW1,0.24743582965269678,0.6546536707079771
Q7L1V2_MON1B,0.0,0.8331955809010619
Q7L2E3_DHX30,0.0,0.4330127018922193
Q7L2J0_MEPCE,0.36735282343519987,0.28867513459481287
Q7L311_ARMCX2,,
Q7L3B6_CDC37L1,,
Q7L4E1_MIGA2,,
Q7L4I2_RSRC2,,0.22329687826943603
Q7L576_CYFIP1,0.4330127018922193,
Q7L591_DOK3,0.5807564950208269,0.5
Q7L7X3_TAOK1,0.17320508075688776,0.5773502691896257
Q7L804_RAB11FIP2,,
Q7L8A9_VASH1,,0.0
Q7L8J4_SH3BP5L,0.0,0.20203050891044216
Q7L9B9_EEPD1,0.15745916432444343,0.5677270907634908
Q7LBC6_KDM3B,,
Q7LDG7_RASGRP2,0.5291502622129182,0.4460712855998855
Q7LG56_RRM2B,,
Q7RTN6_STRADA,,
Q7RTP6_MICAL3,0.6244997998398399,0.26646935501059654
Q7RTU7_SCX,,
Q7RTV5_PRXL2C,,
Q7Z2T5_TRMT1L,0.47140452079103173,
Q7Z2W4_ZC3HAV1,0.47186465220442186,
Q7Z2X4_PID1,0.0,
Q7Z309_FAM122B,0.0,0.5412658773652742
Q7Z333_SETX,0.6573682103577263,0.0
Q7Z3B3_KANSL1,0.47140452079103173,0.0
Q7Z3B4_NUP54,,
Q7Z3C6_ATG9A,0.15745916432444343,0.17320508075688776
Q7Z3D4_LYSMD3,0.13323467750529827,0.2165063509461097
Q7Z3E2_CCDC186,,
Q7Z3G6_PRICKLE2,0.3464101615137754,0.47140452079103173
Q7Z3J2_VPS35L,,
Q7Z3K3_POGZ,0.38188130791298663,0.13478163808693647
Q7Z3K6_MIER3,,
Q7Z3T8_ZFYVE16,0.9428090415820635,
Q7Z3U7_MON2,0.24743582965269678,0.3464101615137754
Q7Z3V4_UBE3B,0.7071067811865476,
Q7Z401_DENND4A,0.3190619908679511,0.32732683535398854
Q7Z404_TMC4,0.0,0.0
Q7Z406_MYH14,0.45825756949558394,0.45807190229794514
Q7Z417_NUFIP2,0.2,0.24743582965269675
Q7Z422_SZRD1,0.0,0.19245008972987523
Q7Z434_MAVS,0.6666666666666666,0.42646805273079946
Q7Z449_CYP2U1,0.0,0.0
Q7Z460_CLASP1,0.13323467750529827,0.31224989991991986
Q7Z465_BNIPL,,0.0
Q7Z478_DHX29,,
Q7Z4H7_HAUS6,,
Q7Z4S6_KIF21A,,0.0
Q7Z4V5_HDGFL2,0.2645751311064591,0.45454545454545453
Q7Z569_BRAP,0.0,0.0
Q7Z589_EMSY,0.17320508075688776,0.3333333333333333
Q7Z591_AKNA,,
Q7Z5H3_ARHGAP22,0.17320508075688776,0.2165063509461097
Q7Z5J4_RAI1,,0.0
Q7Z5K2_WAPL,0.0,0.28641098093474
Q7Z5L9_IRF2BP2,0.08408013628975132,0.14518912375520676
Q7Z5N4_SDK1,,
Q7Z5Q1_CPEB2,,
Q7Z5R6_APBB1IP,0.3464101615137754,0.17320508075688776
Q7Z614_SNX20,0.0,
Q7Z698_SPRED2,0.0,0.2165063509461097
Q7Z699_SPRED1,,
Q7Z6B7_SRGAP1,0.3149183286488868,0.24743582965269678
Q7Z6E9_RBBP6,0.458257569495584,0.6244997998398399
Q7Z6I6_ARHGAP30,0.2,0.899954085146515
Q7Z6J0_SH3RF1,,
Q7Z6J2_TAMALIN,,
